id,title,genres,overview,popularity,release_date,budget,revenue,tagline,original_language,runtime,image_width,image_height,caption,caption_with_overview,genre_names,num_genres
325133,Neighbors 2: Sorority Rising,"[{'id': 35, 'name': 'Comedy'}]",A sorority moves in next door to the home of Mac and Kelly Radner who have a young child. The Radner's enlist their former nemeses from the fraternity to help battle the raucous sisters.,18.258,2016-05-04,35000000,108758521,New neighbors.,en,92,500,750,"Title: Neighbors 2: Sorority Rising
Genres: Comedy","Title: Neighbors 2: Sorority Rising
Genres: Comedy
Overview: A sorority moves in next door to the home of Mac and Kelly Radner who have a young child. The Radner's enlist their former nemeses from the fraternity to help battle the raucous sisters.",['Comedy'],1
594718,Sputnik,"[{'id': 878, 'name': 'Science Fiction'} {'id': 18, 'name': 'Drama'}
 {'id': 27, 'name': 'Horror'}]","At the height of the Cold War, a Soviet spacecraft crash lands after a mission gone awry, leaving the commander as its only survivor. After a renowned Russian psychologist is brought in to evaluate the commander’s mental state, it becomes clear that something dangerous may have come back to Earth with him…",18.234,2020-09-08,0,354023,The only survivor did not come back alone,ru,113,500,750,"Title: Sputnik
Genres: Science Fiction, Drama, Horror","Title: Sputnik
Genres: Science Fiction, Drama, Horror
Overview: At the height of the Cold War, a Soviet spacecraft crash lands after a mission gone awry, leaving the commander as its only survivor. After a renowned Russian psychologist is brought in to evaluate the commander’s mental state, it becomes clear that something dangerous may have come back to Earth with him…","['Science Fiction', 'Drama', 'Horror']",3
11005,Awakenings,"[{'id': 18, 'name': 'Drama'}]","Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor.",18.336,1990-12-04,31000000,52096475,There is no such thing as a simple miracle.,en,120,500,750,"Title: Awakenings
Genres: Drama","Title: Awakenings
Genres: Drama
Overview: Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor.",['Drama'],1
652837,"Josee, the Tiger and the Fish","[{'id': 16, 'name': 'Animation'} {'id': 18, 'name': 'Drama'}
 {'id': 10749, 'name': 'Romance'}]","With dreams of diving abroad, Tsuneo gets a job assisting Josee, an artist whose imagination takes her far beyond her wheelchair. But when the tide turns against them, they push each other to places they never thought possible, and inspire a love fit for a storybook.",18.228,2020-12-25,0,0,Together they can fly.,ja,98,500,750,"Title: Josee, the Tiger and the Fish
Genres: Animation, Drama, Romance","Title: Josee, the Tiger and the Fish
Genres: Animation, Drama, Romance
Overview: With dreams of diving abroad, Tsuneo gets a job assisting Josee, an artist whose imagination takes her far beyond her wheelchair. But when the tide turns against them, they push each other to places they never thought possible, and inspire a love fit for a storybook.","['Animation', 'Drama', 'Romance']",3
537061,Steven Universe: The Movie,"[{'id': 10770, 'name': 'TV Movie'} {'id': 16, 'name': 'Animation'}
 {'id': 878, 'name': 'Science Fiction'} {'id': 28, 'name': 'Action'}
 {'id': 12, 'name': 'Adventure'} {'id': 35, 'name': 'Comedy'}
 {'id': 18, 'name': 'Drama'} {'id': 14, 'name': 'Fantasy'}
 {'id': 10402, 'name': 'Music'}]","Two years after bringing peace to the galaxy, Steven Universe sees his past come back to haunt him in the form of a deranged Gem who wants to destroy the Earth.",18.225,2019-09-02,0,0,The true kinda love.,en,82,500,750,"Title: Steven Universe: The Movie
Genres: TV Movie, Animation, Science Fiction, Action, Adventure, Comedy, Drama, Fantasy, Music","Title: Steven Universe: The Movie
Genres: TV Movie, Animation, Science Fiction, Action, Adventure, Comedy, Drama, Fantasy, Music
Overview: Two years after bringing peace to the galaxy, Steven Universe sees his past come back to haunt him in the form of a deranged Gem who wants to destroy the Earth.","['TV Movie', 'Animation', 'Science Fiction', 'Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Music']",9
356305,Why Him?,"[{'id': 35, 'name': 'Comedy'}]",A dad forms a bitter rivalry with his daughter's young rich boyfriend.,18.332,2016-12-22,38000000,118102725,Of all the guys his daughter could have chosen...,en,111,500,750,"Title: Why Him?
Genres: Comedy","Title: Why Him?
Genres: Comedy
Overview: A dad forms a bitter rivalry with his daughter's young rich boyfriend.",['Comedy'],1
710356,2 Hearts,"[{'id': 10749, 'name': 'Romance'} {'id': 18, 'name': 'Drama'}]","When illness strikes two people who are polar opposites, life and death bring them together in surprising ways.",18.215,2020-10-16,0,0,Discover the mystery that connects them all.,en,100,500,750,"Title: 2 Hearts
Genres: Romance, Drama","Title: 2 Hearts
Genres: Romance, Drama
Overview: When illness strikes two people who are polar opposites, life and death bring them together in surprising ways.","['Romance', 'Drama']",2
1884,The Ewok Adventure,"[{'id': 12, 'name': 'Adventure'} {'id': 10751, 'name': 'Family'}
 {'id': 14, 'name': 'Fantasy'} {'id': 878, 'name': 'Science Fiction'}
 {'id': 10770, 'name': 'TV Movie'}]","The Towani family civilian shuttlecraft crashes on the forest moon of Endor. The four Towani's are separated. Jermitt and Catarine, the mother and father are captured by the giant Gorax, and Mace and Cindel, the son and daughter, are missing when they are captured. The next day, the Ewok Deej is looking for his two sons when they find Cindel all alone in the shuttle (Mace and Cindel were looking for the transmitter to send a distress call), when Mace appears with his emergency blaster. Eventually, the four-year old Cindel is able to convince the teenage Mace that the Ewoks are nice. Then, the Ewoks and the Towani's go on an adventure to find the elder Towanis.",18.205,1984-11-25,3000000,0,You'll live the adventure... You'll love its heroes.,en,96,500,750,"Title: The Ewok Adventure
Genres: Adventure, Family, Fantasy, Science Fiction, TV Movie","Title: The Ewok Adventure
Genres: Adventure, Family, Fantasy, Science Fiction, TV Movie
Overview: The Towani family civilian shuttlecraft crashes on the forest moon of Endor. The four Towani's are separated. Jermitt and Catarine, the mother and father are captured by the giant Gorax, and Mace and Cindel, the son and daughter, are missing when they are captured. The next day, the Ewok Deej is looking for his two sons when they find Cindel all alone in the shuttle (Mace and Cindel were looking for the transmitter to send a distress call), when Mace appears with his emergency blaster. Eventually, the four-year old Cindel is able to convince the teenage Mace that the Ewoks are nice. Then, the Ewoks and the Towani's go on an adventure to find the elder Towanis.","['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'TV Movie']",5
599521,Z-O-M-B-I-E-S 2,"[{'id': 14, 'name': 'Fantasy'} {'id': 10749, 'name': 'Romance'}
 {'id': 10770, 'name': 'TV Movie'}]","Zed and Addison are back at Seabrook High, where, after a groundbreaking semester, they continue to steer both their school and community toward unity. But the arrival of a new group of outsiders – mysterious werewolves – threatens to shake up the newfound peace and causes a rift in Zed and Addison’s budding romance.",18.184,2020-06-13,0,0,There's a new pack in town,en,84,500,750,"Title: Z-O-M-B-I-E-S 2
Genres: Fantasy, Romance, TV Movie","Title: Z-O-M-B-I-E-S 2
Genres: Fantasy, Romance, TV Movie
Overview: Zed and Addison are back at Seabrook High, where, after a groundbreaking semester, they continue to steer both their school and community toward unity. But the arrival of a new group of outsiders – mysterious werewolves – threatens to shake up the newfound peace and causes a rift in Zed and Addison’s budding romance.","['Fantasy', 'Romance', 'TV Movie']",3
814778,Hanna and the Monsters,"[{'id': 12, 'name': 'Adventure'} {'id': 16, 'name': 'Animation'}
 {'id': 35, 'name': 'Comedy'} {'id': 10751, 'name': 'Family'}
 {'id': 14, 'name': 'Fantasy'}]","Monsterville is a village inhabited by monsters that have grown tired of living among humans. But one day, Hanna manages to break into her world by putting Monsterville at risk. After the initial fright, the monsters will have to fight against worse enemies: Gargoyle and Cyclops, two monsters that will want to use Hanna to permanently close any contact with the outside world ... running the risk of Hanna being trapped forever in Monsterville.",18.208,2023-04-21,0,0,,ca,75,500,707,"Title: Hanna and the Monsters
Genres: Adventure, Animation, Comedy, Family, Fantasy","Title: Hanna and the Monsters
Genres: Adventure, Animation, Comedy, Family, Fantasy
Overview: Monsterville is a village inhabited by monsters that have grown tired of living among humans. But one day, Hanna manages to break into her world by putting Monsterville at risk. After the initial fright, the monsters will have to fight against worse enemies: Gargoyle and Cyclops, two monsters that will want to use Hanna to permanently close any contact with the outside world ... running the risk of Hanna being trapped forever in Monsterville.","['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",5
662546,Godmothered,"[{'id': 10751, 'name': 'Family'} {'id': 14, 'name': 'Fantasy'}
 {'id': 35, 'name': 'Comedy'}]","A young and unskilled fairy godmother that ventures out on her own to prove her worth by tracking down a young girl whose request for help was ignored. What she discovers is that the girl has now become a grown woman in need of something very different than a ""prince charming.""",18.197,2020-12-04,0,0,Be careful who you wish for.,en,113,500,750,"Title: Godmothered
Genres: Family, Fantasy, Comedy","Title: Godmothered
Genres: Family, Fantasy, Comedy
Overview: A young and unskilled fairy godmother that ventures out on her own to prove her worth by tracking down a young girl whose request for help was ignored. What she discovers is that the girl has now become a grown woman in need of something very different than a ""prince charming.""","['Family', 'Fantasy', 'Comedy']",3
560050,Over the Moon,"[{'id': 16, 'name': 'Animation'} {'id': 12, 'name': 'Adventure'}
 {'id': 10751, 'name': 'Family'} {'id': 14, 'name': 'Fantasy'}]","In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.",18.191,2020-10-16,0,0,Believing is Everything,en,100,500,750,"Title: Over the Moon
Genres: Animation, Adventure, Family, Fantasy","Title: Over the Moon
Genres: Animation, Adventure, Family, Fantasy
Overview: In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.","['Animation', 'Adventure', 'Family', 'Fantasy']",4
520946,100% Wolf,"[{'id': 16, 'name': 'Animation'} {'id': 10751, 'name': 'Family'}
 {'id': 14, 'name': 'Fantasy'}]","Freddy Lupin, heir to a proud family line of werewolves, is in for a shock when on his 14th birthday his first 'warfing' goes awry, turning him into a ferocious poodle.  The pack elders give Freddy until the next moonrise to prove he has the heart of a wolf, or risk being cast out forever.  With the help of an unlikely ally in a streetwise stray named Batty, Freddy must prove he's 100% Wolf.",18.19,2020-06-26,0,9750139,Every pack needs a leader!,en,96,500,750,"Title: 100% Wolf
Genres: Animation, Family, Fantasy","Title: 100% Wolf
Genres: Animation, Family, Fantasy
Overview: Freddy Lupin, heir to a proud family line of werewolves, is in for a shock when on his 14th birthday his first 'warfing' goes awry, turning him into a ferocious poodle.  The pack elders give Freddy until the next moonrise to prove he has the heart of a wolf, or risk being cast out forever.  With the help of an unlikely ally in a streetwise stray named Batty, Freddy must prove he's 100% Wolf.","['Animation', 'Family', 'Fantasy']",3
